method: org.apache.fop.fonts.CodePointMapping.<clinit>:827447132
748709 -> 748714
748710 -> 748715
748711 -> 748716
748712 -> 748717
748713 -> 748718
748714 -> 748719
748715 -> 748720
748716 -> 748721
748717 -> 748722
748718 -> 748723
748719 -> 748724
748720 -> 748725
748721 -> 748726
748722 -> 748727
748723 -> 748728
748724 -> 748729
748725 -> 748730
748726 -> 748731
748727 -> 748732
748728 -> 748733
748729 -> 748734
748730 -> 748735
748731 -> 748736
748732 -> 748737
748733 -> 748738
748734 -> 748739
748735 -> 748740
748736 -> 748741
748737 -> 748742
748738 -> 748743
748739 -> 748744
748740 -> 748745
748742 -> 748746
748743 -> 748747
748744 -> 748748
748745 -> 748749
748750 -> 748751
748746 -> 748752
748747 -> 748753
748748 -> 748754
748749 -> 748755
748751 -> 748756
748752 -> 748757
748753 -> 748758
748754 -> 748759
748755 -> 748760
748756 -> 748761
748757 -> 748762
748758 -> 748763
748759 -> 748764
748760 -> 748765
748761 -> 748766
748762 -> 748767
748763 -> 748768
748764 -> 748769
748765 -> 748770
748766 -> 748771
748767 -> 748772
748768 -> 748773
748769 -> 748774
748770 -> 748775
748771 -> 748776
748772 -> 748777
748773 -> 748778
748774 -> 748779
748775 -> 748780
748776 -> 748781
748777 -> 748782
748778 -> 748783
748779 -> 748784
748780 -> 748785
748781 -> 748786
748782 -> 748787
748783 -> 748788
748784 -> 748789
748785 -> 748790
748786 -> 748791
748787 -> 748792
748788 -> 748793
748789 -> 748794
748790 -> 748795
748791 -> 748796
748792 -> 748797
748793 -> 748798
748794 -> 748799
748795 -> 748800
748796 -> 748801
748797 -> 748802
748798 -> 748803
748799 -> 748804
748800 -> 748805
748801 -> 748806
748802 -> 748807
748803 -> 748808
748804 -> 748809
748805 -> 748810
748806 -> 748811
748807 -> 748812
748808 -> 748813
748809 -> 748814
748810 -> 748815
748811 -> 748816
748812 -> 748817
748813 -> 748818
748814 -> 748819
748815 -> 748820
748816 -> 748821
748817 -> 748822
748818 -> 748823
748819 -> 748824
748820 -> 748825
748821 -> 748826
748822 -> 748827
748823 -> 748828
748824 -> 748829
748825 -> 748830
748826 -> 748831
748827 -> 748832
748828 -> 748833
748829 -> 748834
748830 -> 748835
748831 -> 748836
748832 -> 748837
748833 -> 748838
748834 -> 748839
748835 -> 748840
748836 -> 748841
748837 -> 748842
748838 -> 748843
748839 -> 748844
748840 -> 748845
748841 -> 748846
748842 -> 748847
748843 -> 748848
748844 -> 748849
748845 -> 748850
748846 -> 748851
748847 -> 748852
748848 -> 748853
748849 -> 748854
748850 -> 748855
748851 -> 748856
748852 -> 748857
748853 -> 748858
748854 -> 748859
748855 -> 748860
748856 -> 748861
748857 -> 748862
748858 -> 748863
748859 -> 748864
748860 -> 748865
748861 -> 748866
748862 -> 748867
748863 -> 748868
748864 -> 748869
748865 -> 748870
748866 -> 748871
748867 -> 748872
748868 -> 748873
748869 -> 748874
748870 -> 748875
748871 -> 748876
748872 -> 748877
748873 -> 748878
748874 -> 748879
748875 -> 748880
748876 -> 748881
748877 -> 748882
748878 -> 748883
748879 -> 748884
748880 -> 748885
748881 -> 748886
748882 -> 748887
748883 -> 748888
748884 -> 748889
748885 -> 748890
748886 -> 748891
748887 -> 748892
748888 -> 748893
748889 -> 748894
748890 -> 748895
748891 -> 748896
748892 -> 748897
748893 -> 748898
748894 -> 748899
748895 -> 748900
748896 -> 748901
748897 -> 748902
748898 -> 748903
748899 -> 748904
748900 -> 748905
748901 -> 748906
748902 -> 748907
748903 -> 748908
748904 -> 748909
748905 -> 748910
748906 -> 748911
748907 -> 748912
748908 -> 748913
748909 -> 748914
748910 -> 748915
748911 -> 748916
748912 -> 748917
748913 -> 748918
748914 -> 748919
748915 -> 748920
748916 -> 748921
748917 -> 748922
748918 -> 748923
748919 -> 748924
748920 -> 748925
748921 -> 748926
748922 -> 748927
748923 -> 748928
748924 -> 748929
748925 -> 748930
748926 -> 748931
748927 -> 748932
748928 -> 748933
748929 -> 748934
748930 -> 748935
748931 -> 748936
748932 -> 748937
748933 -> 748938
748934 -> 748939
748935 -> 748940
748936 -> 748941
748937 -> 748942
748938 -> 748943
748939 -> 748944
748940 -> 748945
748941 -> 748946
748942 -> 748947
748943 -> 748948
748944 -> 748949
748945 -> 748950
748946 -> 748951
748947 -> 748952
748948 -> 748953
748949 -> 748954
748950 -> 748955
748951 -> 748956
748952 -> 748957
748953 -> 748958
748954 -> 748959
748955 -> 748960
748956 -> 748961
748957 -> 748962
748958 -> 748963
748959 -> 748964
748960 -> 748965
748961 -> 748966
748962 -> 748967
748963 -> 748968
748964 -> 748969
748965 -> 748970
748966 -> 748971
748967 -> 748972
748968 -> 748973
748969 -> 748974
748970 -> 748975
748971 -> 748976
748972 -> 748977
748973 -> 748978
748974 -> 748979
748975 -> 748980
748976 -> 748981
748977 -> 748982
748978 -> 748983
748979 -> 748984
748980 -> 748985
748981 -> 748986
748982 -> 748987
748983 -> 748988
748984 -> 748989
748985 -> 748990
748986 -> 748991
748987 -> 748992
748988 -> 748993
748989 -> 748994
748990 -> 748995
748991 -> 748996
748992 -> 748997
748993 -> 748998
748994 -> 748999
748995 -> 749000
748996 -> 749001
748997 -> 749002
748998 -> 749003
748999 -> 749004
749000 -> 749005
749001 -> 749006
749002 -> 749007
749003 -> 749008
749004 -> 749009
749005 -> 749010
749006 -> 749011
749007 -> 749012
749008 -> 749013
749009 -> 749014
749010 -> 749015
749011 -> 749016
749012 -> 749017
749013 -> 749018
749014 -> 749019
749015 -> 749020
749016 -> 749021
749017 -> 749022
749018 -> 749023
749019 -> 749024
749020 -> 749025
749021 -> 749026
749022 -> 749027
749023 -> 749028
749024 -> 749029
749025 -> 749030
749026 -> 749031
749027 -> 749032
749028 -> 749033
749029 -> 749034
749030 -> 749035
749031 -> 749036
749032 -> 749037
749033 -> 749038
749034 -> 749039
749035 -> 749040
749036 -> 749041
749037 -> 749042
749038 -> 749043
749039 -> 749044
749040 -> 749045
749041 -> 749046
749042 -> 749047
749043 -> 749048
749044 -> 749049
749045 -> 749050
749046 -> 749051
749047 -> 749052
749048 -> 749053
749049 -> 749054
749050 -> 749055
749051 -> 749056
749052 -> 749057
749053 -> 749058
749054 -> 749059
749055 -> 749060
749056 -> 749061
749057 -> 749062
749058 -> 749063
749059 -> 749064
749060 -> 749065
749061 -> 749066
749062 -> 749067
749063 -> 749068
749064 -> 749069
749065 -> 749070
749066 -> 749071
749067 -> 749072
749068 -> 749073
749069 -> 749074
749070 -> 749075
749071 -> 749076
749072 -> 749077
749073 -> 749078
749074 -> 749079
749075 -> 749080
749076 -> 749081
749077 -> 749082
749078 -> 749083
749079 -> 749084
749080 -> 749085
749081 -> 749086
749082 -> 749087
749083 -> 749088
749084 -> 749089
749085 -> 749090
749086 -> 749091
749087 -> 749092
749088 -> 749093
749089 -> 749094
749090 -> 749095
749091 -> 749096
749092 -> 749097
749093 -> 749098
749094 -> 749099
749095 -> 749100
749096 -> 749101
749097 -> 749102
749098 -> 749103
749099 -> 749104
749100 -> 749105
749101 -> 749106
749102 -> 749107
749103 -> 749108
749104 -> 749109
749105 -> 749110
749106 -> 749111
749107 -> 749112
749108 -> 749113
749109 -> 749114
749110 -> 749115
749111 -> 749116
749112 -> 749117
749113 -> 749118
749114 -> 749119
749115 -> 749120
749116 -> 749121
749117 -> 749122
749118 -> 749123
749119 -> 749124
749120 -> 749125
749121 -> 749126
749122 -> 749127
749123 -> 749128
749124 -> 749129
749125 -> 749130
749126 -> 749131
749127 -> 749132
749128 -> 749133
749129 -> 749134
749130 -> 749135
749131 -> 749136
749132 -> 749137
749133 -> 749138
749134 -> 749139
749135 -> 749140
749136 -> 749141
749137 -> 749142
749138 -> 749143
749139 -> 749144
749140 -> 749145
749141 -> 749146
749142 -> 749147
749143 -> 749148
749144 -> 749149
749145 -> 749150
749146 -> 749151
749147 -> 749152
749148 -> 749153
749149 -> 749154
749150 -> 749155
749151 -> 749156
749152 -> 749157
749153 -> 749158
749154 -> 749159
749155 -> 749160
749156 -> 749161
749157 -> 749162
749158 -> 749163
749159 -> 749164
749160 -> 749165
749161 -> 749166
749162 -> 749167
749163 -> 749168
749164 -> 749169
749165 -> 749170
749166 -> 749171
749167 -> 749172
749168 -> 749173
749169 -> 749174
749170 -> 749175
749171 -> 749176
749172 -> 749177
749173 -> 749178
749174 -> 749179
749175 -> 749180
749176 -> 749181
749177 -> 749182
749178 -> 749183
749179 -> 749184
749180 -> 749185
749181 -> 749186
749182 -> 749187
749183 -> 749188
749184 -> 749189
749185 -> 749190
749186 -> 749191
749187 -> 749192
749188 -> 749193
749189 -> 749194
749190 -> 749195
749191 -> 749196
749192 -> 749197
749193 -> 749198
749194 -> 749199
749195 -> 749200
749196 -> 749201
749197 -> 749202
749198 -> 749203
749199 -> 749204
749200 -> 749205
749201 -> 749206
749202 -> 749207
749203 -> 749208
749204 -> 749209
749205 -> 749210
749206 -> 749211
749207 -> 749212
749208 -> 749213
749209 -> 749214
749210 -> 749215
749211 -> 749216
749212 -> 749217
749213 -> 749218
749214 -> 749219
749215 -> 749220
749216 -> 749221
749217 -> 749222
749218 -> 749223
749219 -> 749224
749220 -> 749225
749221 -> 749226
749222 -> 749227
749223 -> 749228
749224 -> 749229
749225 -> 749230
749226 -> 749231
749227 -> 749232
749228 -> 749233
749229 -> 749234
749230 -> 749235
749231 -> 749236
749232 -> 749237
749233 -> 749238
749234 -> 749239
749235 -> 749240
749236 -> 749241
749237 -> 749242
749238 -> 749243
749239 -> 749244
749240 -> 749245
749241 -> 749246
749242 -> 749247
749243 -> 749248
749244 -> 749249
749245 -> 749250
749246 -> 749251
749247 -> 749252
749248 -> 749253
749249 -> 749254
749250 -> 749255
749251 -> 749256
749252 -> 749257
749253 -> 749258
749254 -> 749259
749255 -> 749260
749256 -> 749261
749257 -> 749262
749258 -> 749263
749259 -> 749264
749260 -> 749265
749261 -> 749266
749262 -> 749267
749263 -> 749268
749264 -> 749269
749265 -> 749270
749266 -> 749271
749267 -> 749272
749268 -> 749273
749269 -> 749274
749270 -> 749275
749271 -> 749276
749272 -> 749277
749273 -> 749278
749274 -> 749279
749275 -> 749280
749276 -> 749281
749277 -> 749282
749278 -> 749283
749279 -> 749284
749280 -> 749285
749281 -> 749286
749282 -> 749287
749283 -> 749288
749284 -> 749289
749285 -> 749290
749286 -> 749291
749287 -> 749292
749288 -> 749293
749289 -> 749294
749290 -> 749295
749291 -> 749296
749292 -> 749297
749293 -> 749298
749294 -> 749299
749295 -> 749300
749296 -> 749301
749297 -> 749302
749298 -> 749303
749299 -> 749304
749300 -> 749305
749301 -> 749306
749302 -> 749307
749303 -> 749308
749304 -> 749309
749305 -> 749310
749306 -> 749311
749307 -> 749312
749308 -> 749313
749309 -> 749314
749310 -> 749315
749311 -> 749316
749312 -> 749317
749313 -> 749318
749314 -> 749319
749315 -> 749320
749316 -> 749321
749317 -> 749322
749318 -> 749323
749319 -> 749324
749320 -> 749325
749321 -> 749326
749322 -> 749327
749323 -> 749328
749324 -> 749329
749325 -> 749330
749326 -> 749331
749327 -> 749332
749328 -> 749333
749329 -> 749334
749330 -> 749335
749331 -> 749336
749332 -> 749337
749333 -> 749338
749334 -> 749339
749335 -> 749340
749336 -> 749341
749337 -> 749342
749338 -> 749343
749339 -> 749344
749340 -> 749345
749341 -> 749346
749342 -> 749347
749343 -> 749348
749344 -> 749349
749345 -> 749350
749346 -> 749351
749347 -> 749352
749348 -> 749353
749349 -> 749354
749350 -> 749355
749351 -> 749356
749352 -> 749357
749353 -> 749358
749354 -> 749359
749355 -> 749360
749356 -> 749361
749357 -> 749362
749358 -> 749363
749359 -> 749364
749360 -> 749365
749361 -> 749366
749362 -> 749367
749363 -> 749368
749364 -> 749369
749365 -> 749370
749366 -> 749371
749367 -> 749372
749368 -> 749373
749369 -> 749374
749370 -> 749375
749371 -> 749376
749372 -> 749377
749373 -> 749378
749374 -> 749379
749375 -> 749380
749376 -> 749381
749377 -> 749382
749378 -> 749383
749379 -> 749384
749380 -> 749385
749381 -> 749386
749382 -> 749387
749383 -> 749388
749384 -> 749389
749385 -> 749390
749386 -> 749391
749387 -> 749392
749388 -> 749393
749389 -> 749394
749390 -> 749395
749391 -> 749396
749392 -> 749397
749393 -> 749398
749394 -> 749399
749395 -> 749400
749396 -> 749401
749397 -> 749402
749398 -> 749403
749399 -> 749404
749400 -> 749405
749401 -> 749406
749402 -> 749407
749403 -> 749408
749404 -> 749409
749405 -> 749410
749406 -> 749411
749407 -> 749412
749408 -> 749413
749409 -> 749414
749410 -> 749415
749411 -> 749416
749412 -> 749417
749413 -> 749418
749414 -> 749419
749415 -> 749420
749416 -> 749421
749417 -> 749422
749418 -> 749423
749419 -> 749424
749420 -> 749425
749421 -> 749426
749422 -> 749427
749423 -> 749428
749424 -> 749429
749425 -> 749430
749426 -> 749431
749427 -> 749432
749428 -> 749433
749429 -> 749434
749430 -> 749435
749431 -> 749436
749432 -> 749437
749433 -> 749438
749434 -> 749439
749435 -> 749440
749436 -> 749441
749437 -> 749442
749438 -> 749443
749439 -> 749444
749440 -> 749445
749441 -> 749446
749442 -> 749447
749443 -> 749448
749444 -> 749449
749445 -> 749450
749446 -> 749451
749447 -> 749452
749448 -> 749453
749449 -> 749454
749450 -> 749455
749451 -> 749456
749452 -> 749457
749453 -> 749458
749454 -> 749459
749455 -> 749460
749456 -> 749461
749457 -> 749462
749458 -> 749463
749459 -> 749464
749460 -> 749465
749461 -> 749466
749462 -> 749467
749463 -> 749468
749464 -> 749469
749465 -> 749470
749466 -> 749471
749467 -> 749472
749468 -> 749473
749469 -> 749474
749470 -> 749475
749471 -> 749476
749472 -> 749477
749473 -> 749478
749474 -> 749479
749475 -> 749480
749476 -> 749481
749477 -> 749482
749478 -> 749483
749479 -> 749484
749480 -> 749485
749481 -> 749486
749482 -> 749487
749483 -> 749488
749484 -> 749489
749485 -> 749490
749486 -> 749491
749487 -> 749492
749488 -> 749493
749489 -> 749494
749490 -> 749495
749491 -> 749496
749492 -> 749497
749493 -> 749498
749494 -> 749499
749495 -> 749500
749496 -> 749501
749497 -> 749502
749498 -> 749503
749499 -> 749504
749500 -> 749505
749501 -> 749506
749502 -> 749507
749503 -> 749508
749504 -> 749509
749505 -> 749510
749506 -> 749511
749507 -> 749512
749508 -> 749513
749509 -> 749514
749510 -> 749515
749511 -> 749516
749512 -> 749517
749513 -> 749518
749514 -> 749519
749515 -> 749520
749516 -> 749521
749517 -> 749522
749518 -> 749523
749519 -> 749524
749520 -> 749525
749521 -> 749526
749522 -> 749527
749523 -> 749528
749524 -> 749529
749525 -> 749530
749526 -> 749531
749527 -> 749532
749528 -> 749533
749529 -> 749534
749530 -> 749535
749531 -> 749536
749532 -> 749537
749533 -> 749538
749534 -> 749539
749535 -> 749540
749536 -> 749541
749537 -> 749542
749538 -> 749543
749539 -> 749544
749540 -> 749545
749541 -> 749546
749542 -> 749547
749543 -> 749548
749544 -> 749549
749545 -> 749550
749546 -> 749551
749547 -> 749552
749548 -> 749553
749549 -> 749554
749550 -> 749555
749551 -> 749556
749552 -> 749557
749553 -> 749558
749554 -> 749559
749555 -> 749560
749556 -> 749561
749557 -> 749562
749558 -> 749563
749559 -> 749564
749560 -> 749565
749561 -> 749566
749562 -> 749567
749563 -> 749568
749564 -> 749569
749565 -> 749570
749566 -> 749571
749567 -> 749572
749568 -> 749573
749569 -> 749574
749570 -> 749575
749571 -> 749576
749572 -> 749577
749573 -> 749578
749574 -> 749579
749575 -> 749580
749576 -> 749581
749577 -> 749582
749578 -> 749583
749579 -> 749584
749580 -> 749585
749581 -> 749586
749582 -> 749587
749583 -> 749588
749584 -> 749589
749585 -> 749590
749586 -> 749591
749587 -> 749592
749588 -> 749593
749589 -> 749594
749590 -> 749595
749591 -> 749596
749592 -> 749597
749593 -> 749598
749594 -> 749599
749595 -> 749600
749596 -> 749601
749597 -> 749602
749598 -> 749603
749599 -> 749604
749600 -> 749605
749601 -> 749606
749602 -> 749607
749603 -> 749608
749604 -> 749609
749605 -> 749610
749606 -> 749611
749607 -> 749612
749608 -> 749613
749609 -> 749614
749610 -> 749615
749611 -> 749616
749612 -> 749617
749613 -> 749618
749614 -> 749619
749615 -> 749620
749616 -> 749621
749617 -> 749622
749618 -> 749623
749619 -> 749624
749620 -> 749625
749621 -> 749626
749622 -> 749627
749623 -> 749628
749624 -> 749629
749625 -> 749630
749626 -> 749631
749627 -> 749632
749628 -> 749633
749629 -> 749634
749630 -> 749635
749631 -> 749636
749632 -> 749637
749633 -> 749638
749634 -> 749639
749635 -> 749640
749636 -> 749641
749637 -> 749642
749638 -> 749643
749639 -> 749644
749640 -> 749645
749641 -> 749646
749642 -> 749647
749643 -> 749648
749644 -> 749649
749645 -> 749650
749646 -> 749651
749647 -> 749652
749648 -> 749653
749649 -> 749654
749650 -> 749655
749651 -> 749656
749652 -> 749657
749653 -> 749658
749654 -> 749659
749655 -> 749660
749656 -> 749661
749657 -> 749662
749658 -> 749663
749659 -> 749664
749660 -> 749665
749661 -> 749666
749662 -> 749667
749663 -> 749668
749664 -> 749669
749665 -> 749670
749666 -> 749671
749667 -> 749672
749668 -> 749673
749669 -> 749674
749670 -> 749675
749671 -> 749676
749672 -> 749677
749673 -> 749678
749674 -> 749679
749675 -> 749680
749676 -> 749681
749677 -> 749682
749678 -> 749683
749679 -> 749684
749680 -> 749685
749681 -> 749686
749682 -> 749687
749683 -> 749688
749684 -> 749689
749685 -> 749690
749686 -> 749691
749687 -> 749692
749688 -> 749693
749689 -> 749694
749690 -> 749695
749691 -> 749696
749692 -> 749697
749693 -> 749698
749694 -> 749699
749695 -> 749700
749696 -> 749701
749697 -> 749702
749698 -> 749703
749699 -> 749704
749700 -> 749705
749701 -> 749706
749702 -> 749707
749703 -> 749708
749704 -> 749709
749705 -> 749710
749706 -> 749711
749707 -> 749712
749708 -> 749713
749709 -> 749714
749710 -> 749715
749711 -> 749716
749712 -> 749717
749713 -> 749718
749714 -> 749719
749715 -> 749720
749716 -> 749721
749717 -> 749722
749718 -> 749723
749719 -> 749724
749720 -> 749725
749721 -> 749726
749722 -> 749727
749723 -> 749728
749724 -> 749729
749725 -> 749730
749726 -> 749731
749727 -> 749732
749728 -> 749733
749729 -> 749734
749730 -> 749735
749731 -> 749736
749732 -> 749737
749733 -> 749738
749734 -> 749739
749735 -> 749740
749736 -> 749741
749737 -> 749742
749738 -> 749743
749739 -> 749744
749740 -> 749745
749741 -> 749746
749742 -> 749747
749743 -> 749748
749744 -> 749749
749745 -> 749750
749746 -> 749751
749747 -> 749752
749748 -> 749753
749749 -> 749754
749750 -> 749755
749751 -> 749756
749752 -> 749757
749753 -> 749758
749754 -> 749759
749755 -> 749760
749756 -> 749761
749757 -> 749762
749758 -> 749763
749759 -> 749764
749760 -> 749765
749761 -> 749766
749762 -> 749767
749763 -> 749768
749764 -> 749769
749765 -> 749770
749766 -> 749771
749767 -> 749772
749768 -> 749773
749769 -> 749774
749770 -> 749775
749771 -> 749776
749772 -> 749777
749773 -> 749778
749774 -> 749779
749775 -> 749780
749776 -> 749781
749777 -> 749782
749778 -> 749783
749779 -> 749784
749780 -> 749785
749781 -> 749786
749782 -> 749787
749783 -> 749788
749784 -> 749789
749785 -> 749790
749786 -> 749791
749787 -> 749792
749788 -> 749793
749789 -> 749794
749790 -> 749795
749791 -> 749796
749792 -> 749797
749793 -> 749798
749794 -> 749799
749795 -> 749800
749796 -> 749801
749797 -> 749802
749798 -> 749803
749799 -> 749804
749800 -> 749805
749801 -> 749806
749802 -> 749807
749803 -> 749808
749804 -> 749809
749805 -> 749810
